customer_id,order_date,product_id,category_id,category_name,product_name,quantity,price,payment_method,city,review_score,gender,age,Revenue,Order Month,Order Year,Order Quarter,Age Group
31245,45498,209,20,Fashion,Shirt,1,96.75,Cash on Delivery,New Raymond,4.0,F,39,96.75,July,2024,Q3,36-45
50842,45579,300,50,Sports & Outdoors,Running Shoes,3,266.5,Cash on Delivery,South Stephenport,4.0,unknown,58,799.5,October,2024,Q4,56-65
42780,45622,482,40,Books & Stationery,Eraser,4,121.29,Credit Card,Port Craigfort,4.0,M,32,485.16,November,2024,Q4,26-35
43949,45685,346,30,Home & Living,Blanket,3,158.75,Credit Card,Graystad,4.0,F,27,476.25,January,2025,Q1,26-35
50142,45583,347,20,Fashion,Dress,2,150.51,Cash on Delivery,Port Kellyport,,unknown,18,301.02,October,2024,Q4,0-18
97111,45542,897,40,Books & Stationery,Notebook,4,14.47,Bank Transfer,East Brittany,5.0,F,33,57.88,September,2024,Q3,26-35
88321,45557,738,10,Electronics,Smartwatch,5,193.09,Bank Transfer,West Jerry,5.0,M,48,965.45,September,2024,Q3,46-55
95344,45577,551,20,Fashion,Pants,3,360.32,Cash on Delivery,Wrightmouth,3.0,M,61,1080.96,October,2024,Q4,56-65
88797,45591,244,30,Home & Living,Pillow,3,216.9,Credit Card,Robertmouth,4.0,F,43,650.7,October,2024,Q4,36-45
88975,45610,577,50,Sports & Outdoors,Yoga Mat,3,149.49,Cash on Delivery,New Norma,4.0,M,59,448.47,November,2024,Q4,56-65
52849,45371,829,20,Fashion,T-shirt,3,99.38,Bank Transfer,Katherineview,,F,19,298.14,March,2024,Q1,19-25
25985,45695,480,40,Books & Stationery,Notebook,2,353.23,Bank Transfer,Port Debbieborough,,M,65,706.46,February,2025,Q1,56-65
74178,45639,179,10,Electronics,Smartwatch,1,20.84,Credit Card,Jonathanstad,2.0,M,52,20.84,December,2024,Q4,46-55
16797,45500,333,40,Books & Stationery,Novel,1,124.08,Credit Card,North Nancyville,,M,59,124.08,July,2024,Q3,56-65
61595,45597,586,40,Books & Stationery,Notebook,2,395.01,Bank Transfer,West Masonton,5.0,F,32,790.02,November,2024,Q4,26-35
57134,45533,101,10,Electronics,Headphones,4,49.31,Credit Card,Barronborough,,F,42,197.24,August,2024,Q3,36-45
54710,45393,343,10,Electronics,Smartwatch,5,240.37,Credit Card,Huntberg,5.0,M,27,1201.85,April,2024,Q2,26-35
45307,45671,162,40,Books & Stationery,Novel,1,69.76,Cash on Delivery,West Anne,1.0,F,68,69.76,January,2025,Q1,65+
98156,45371,759,40,Books & Stationery,Story Book,3,371.43,Credit Card,Vasquezmouth,,F,48,1114.29,March,2024,Q1,46-55
85771,45644,299,10,Electronics,Smartwatch,2,336.34,Credit Card,Brownport,4.0,F,56,672.68,December,2024,Q4,56-65
69632,45609,451,30,Home & Living,Painting,3,87.72,Cash on Delivery,Port James,,unknown,36,263.16,November,2024,Q4,36-45
39305,45498,846,50,Sports & Outdoors,Soccer Ball,4,134.12,Cash on Delivery,Cindyberg,2.0,M,32,536.48,July,2024,Q3,26-35
42739,45564,149,10,Electronics,Laptop,5,486.9,Credit Card,Jenniferville,5.0,M,43,2434.5,September,2024,Q3,36-45
19510,45586,648,20,Fashion,Dress,4,296.5,Bank Transfer,Jaychester,5.0,M,25,1186.0,October,2024,Q4,19-25
79723,45489,568,10,Electronics,Smartwatch,1,393.9,Bank Transfer,Popeview,5.0,M,44,393.9,July,2024,Q3,36-45
58363,45537,536,10,Electronics,Laptop,5,87.27,Credit Card,New Louis,5.0,M,63,436.35,September,2024,Q3,56-65
54476,45671,678,10,Electronics,Smartphone,2,184.2,Credit Card,Tiffanyshire,5.0,F,21,368.4,January,2025,Q1,19-25
81507,45670,611,20,Fashion,Skirt,1,124.01,Cash on Delivery,New Josephland,5.0,F,58,124.01,January,2025,Q1,56-65
14376,45703,840,40,Books & Stationery,Story Book,5,20.46,Bank Transfer,Ericside,3.0,M,34,102.3,February,2025,Q1,26-35
98227,45437,960,10,Electronics,Tablet,4,356.25,Cash on Delivery,North Stevenborough,2.0,F,75,1425.0,May,2024,Q2,65+
32637,45488,175,20,Fashion,Shirt,3,101.45,Bank Transfer,West Richard,3.0,F,33,304.35,July,2024,Q3,26-35
32787,45631,359,50,Sports & Outdoors,Tent,5,88.57,Cash on Delivery,Lindsaybury,,M,28,442.85,December,2024,Q4,26-35
64016,45594,970,30,Home & Living,Carpet,1,189.89,Credit Card,Rodgershaven,5.0,F,61,189.89,October,2024,Q4,56-65
38808,45403,928,20,Fashion,T-shirt,2,313.67,Bank Transfer,South Coltonport,5.0,M,73,627.34,April,2024,Q2,65+
48725,45445,471,10,Electronics,Smartwatch,2,411.33,Credit Card,West Amanda,4.0,F,64,822.66,June,2024,Q2,56-65
79047,45551,517,50,Sports & Outdoors,Basketball,3,310.39,Bank Transfer,Rhodesfurt,4.0,M,62,931.17,September,2024,Q3,56-65
84001,45552,970,10,Electronics,Smartwatch,5,332.86,Credit Card,East Robynmouth,5.0,M,67,1664.3,September,2024,Q3,65+
24025,45581,761,10,Electronics,Laptop,5,62.46,Credit Card,Brooksmouth,,F,54,312.3,October,2024,Q4,46-55
72324,45401,735,40,Books & Stationery,Pen,1,267.65,Cash on Delivery,Crosbyfort,4.0,M,64,267.65,April,2024,Q2,56-65
93644,45688,734,20,Fashion,Shirt,2,361.74,Credit Card,West Denisemouth,5.0,M,33,723.48,January,2025,Q1,26-35
35717,45726,374,40,Books & Stationery,Novel,1,239.35,Cash on Delivery,Danielmouth,,F,34,239.35,March,2025,Q1,26-35
79189,45534,639,40,Books & Stationery,Notebook,1,399.18,Credit Card,Davidton,5.0,M,66,399.18,August,2024,Q3,65+
97433,45499,677,10,Electronics,Smartphone,4,418.88,Credit Card,North Lisafort,5.0,unknown,59,1675.52,July,2024,Q3,56-65
46834,45467,506,10,Electronics,Smartphone,5,365.33,Cash on Delivery,Charlesview,3.0,M,24,1826.65,June,2024,Q2,19-25
91867,45432,893,20,Fashion,Shirt,1,316.41,Credit Card,North Stevenshire,4.0,F,45,316.41,May,2024,Q2,36-45
15872,45730,733,10,Electronics,Smartwatch,2,185.4,Bank Transfer,Reidchester,5.0,M,39,370.8,March,2025,Q1,36-45
41333,45416,459,10,Electronics,Laptop,3,398.31,Cash on Delivery,Reidville,4.0,M,43,1194.93,May,2024,Q2,36-45
82894,45641,585,20,Fashion,Shirt,1,499.23,Bank Transfer,Johnstad,5.0,unknown,58,499.23,December,2024,Q4,56-65
73282,45496,883,50,Sports & Outdoors,Yoga Mat,1,423.98,Bank Transfer,Lake Alexandriachester,5.0,M,24,423.98,July,2024,Q3,19-25
37729,45657,180,30,Home & Living,Carpet,2,127.95,Cash on Delivery,East Erikton,1.0,F,48,255.9,December,2024,Q4,46-55
48803,45562,285,30,Home & Living,Painting,1,481.21,Bank Transfer,New Kristen,5.0,M,31,481.21,September,2024,Q3,26-35
36855,45557,132,10,Electronics,Headphones,2,301.92,Cash on Delivery,Port Jo,,F,43,603.84,September,2024,Q3,36-45
40540,45590,509,10,Electronics,Headphones,3,492.35,Credit Card,North Jimmyborough,5.0,M,72,1477.05,October,2024,Q4,65+
17074,45445,224,30,Home & Living,Carpet,1,260.52,Cash on Delivery,Benjaminburgh,5.0,M,37,260.52,June,2024,Q2,36-45
62821,45672,146,10,Electronics,Tablet,5,184.27,Credit Card,Larsonburgh,2.0,F,36,921.35,January,2025,Q1,36-45
65571,45371,646,20,Fashion,Pants,1,135.56,Bank Transfer,Michaelside,,M,20,135.56,March,2024,Q1,19-25
19925,45686,747,20,Fashion,T-shirt,3,364.55,Bank Transfer,North Danielmouth,,F,51,1093.65,January,2025,Q1,46-55
56744,45521,798,50,Sports & Outdoors,Soccer Ball,5,301.66,Bank Transfer,Lake Lindafort,,F,27,1508.3,August,2024,Q3,26-35
99850,45715,453,40,Books & Stationery,Novel,3,392.26,Bank Transfer,Bakerside,3.0,F,50,1176.78,February,2025,Q1,46-55
91017,45686,408,40,Books & Stationery,Novel,2,436.2,Credit Card,Millermouth,5.0,F,26,872.4,January,2025,Q1,26-35
55304,45612,417,10,Electronics,Tablet,1,36.52,Cash on Delivery,North Janet,,F,34,36.52,November,2024,Q4,26-35
41567,45682,292,20,Fashion,Dress,4,256.18,Credit Card,New Jenniferberg,,F,32,1024.72,January,2025,Q1,26-35
28844,45412,580,40,Books & Stationery,Pen,2,378.89,Cash on Delivery,Jasonfort,4.0,M,51,757.78,April,2024,Q2,46-55
89576,45556,774,30,Home & Living,Vase,3,82.53,Bank Transfer,Lake Jeanneview,,F,26,247.59,September,2024,Q3,26-35
95795,45471,955,10,Electronics,Smartwatch,4,205.6,Credit Card,South Omarport,3.0,M,22,822.4,June,2024,Q2,19-25
27117,45623,312,20,Fashion,Pants,4,245.65,Credit Card,West Jonathanmouth,4.0,F,66,982.6,November,2024,Q4,65+
39659,45714,881,20,Fashion,Shirt,2,311.84,Cash on Delivery,New Kurtmouth,4.0,M,75,623.68,February,2025,Q1,65+
63665,45610,747,30,Home & Living,Vase,1,168.47,Cash on Delivery,Stephenmouth,,F,41,168.47,November,2024,Q4,36-45
19863,45426,315,40,Books & Stationery,Notebook,2,180.67,Bank Transfer,South Thomasmouth,3.0,F,24,361.34,May,2024,Q2,19-25
98418,45440,471,30,Home & Living,Blanket,2,493.95,Cash on Delivery,East Hannahhaven,5.0,F,63,987.9,May,2024,Q2,56-65
50575,45559,107,50,Sports & Outdoors,Basketball,4,225.83,Credit Card,Lake Sharonmouth,,M,29,903.32,September,2024,Q3,26-35
81790,45397,854,10,Electronics,Smartphone,5,372.39,Credit Card,North Jonathanborough,5.0,unknown,74,1861.95,April,2024,Q2,65+
78752,45389,158,30,Home & Living,Pillow,5,178.2,Credit Card,Lake Tinahaven,3.0,F,49,891.0,April,2024,Q2,46-55
14520,45648,222,30,Home & Living,Blanket,3,372.61,Credit Card,Brookshaven,1.0,F,69,1117.83,December,2024,Q4,65+
51391,45703,418,30,Home & Living,Carpet,5,246.68,Cash on Delivery,Port Derek,5.0,F,31,1233.4,February,2025,Q1,26-35
95940,45467,672,10,Electronics,Tablet,3,295.67,Cash on Delivery,Coxfurt,4.0,M,29,887.01,June,2024,Q2,26-35
19238,45668,517,10,Electronics,Headphones,2,108.34,Cash on Delivery,Donaldside,5.0,M,70,216.68,January,2025,Q1,65+
24744,45481,818,10,Electronics,Smartphone,5,200.44,Bank Transfer,South Kristi,5.0,unknown,34,1002.2,July,2024,Q3,26-35
35625,45620,863,30,Home & Living,Pillow,2,19.35,Cash on Delivery,Lake Johnland,3.0,unknown,22,38.7,November,2024,Q4,19-25
45508,45580,300,50,Sports & Outdoors,Soccer Ball,3,452.9,Bank Transfer,Tonyamouth,5.0,F,53,1358.7,October,2024,Q4,46-55
49017,45419,128,20,Fashion,Pants,1,255.32,Bank Transfer,Shawnburgh,4.0,F,70,255.32,May,2024,Q2,65+
52278,45498,749,10,Electronics,Laptop,3,461.91,Bank Transfer,East Sarah,3.0,M,21,1385.73,July,2024,Q3,19-25
14109,45490,149,20,Fashion,T-shirt,5,179.92,Bank Transfer,Romerostad,3.0,M,48,899.6,July,2024,Q3,46-55
98997,45587,703,50,Sports & Outdoors,Yoga Mat,3,407.83,Cash on Delivery,Port Joseph,2.0,M,59,1223.49,October,2024,Q4,56-65
40188,45712,533,10,Electronics,Smartwatch,1,475.07,Credit Card,Gilmoreberg,,F,75,475.07,February,2025,Q1,65+
11645,45649,642,20,Fashion,T-shirt,5,367.65,Cash on Delivery,Kelseyton,5.0,F,65,1838.25,December,2024,Q4,56-65
65284,45671,290,20,Fashion,Skirt,3,127.78,Credit Card,Smithstad,4.0,M,75,383.34,January,2025,Q1,65+
45059,45672,856,50,Sports & Outdoors,Yoga Mat,1,230.09,Credit Card,Lake Lorichester,1.0,M,49,230.09,January,2025,Q1,46-55
60063,45645,173,50,Sports & Outdoors,Basketball,1,432.67,Bank Transfer,Jacobsside,5.0,F,68,432.67,December,2024,Q4,65+
27736,45604,106,20,Fashion,Skirt,1,497.89,Credit Card,South Jonathan,5.0,F,58,497.89,November,2024,Q4,56-65
26583,45392,217,20,Fashion,Dress,4,43.23,Cash on Delivery,Lake Nicholas,5.0,M,60,172.92,April,2024,Q2,56-65
27730,45735,385,30,Home & Living,Blanket,1,366.27,Bank Transfer,Tiffanystad,5.0,M,44,366.27,March,2025,Q1,36-45
72159,45424,329,40,Books & Stationery,Notebook,3,227.07,Cash on Delivery,Snyderborough,5.0,M,64,681.21,May,2024,Q2,56-65
72238,45379,435,20,Fashion,T-shirt,2,74.46,Credit Card,Kevinland,5.0,F,74,148.92,March,2024,Q1,65+
38114,45421,817,30,Home & Living,Carpet,2,287.85,Credit Card,South Brianna,4.0,M,20,575.7,May,2024,Q2,19-25
19405,45472,433,10,Electronics,Headphones,4,48.94,Bank Transfer,Curtisshire,,F,23,195.76,June,2024,Q2,19-25
93547,45472,663,40,Books & Stationery,Notebook,3,100.15,Bank Transfer,South Christopherburgh,4.0,M,65,300.45,June,2024,Q2,56-65
49262,45487,910,20,Fashion,Pants,3,25.79,Credit Card,South Luishaven,5.0,unknown,22,77.37,July,2024,Q3,19-25
97874,45442,967,20,Fashion,Pants,5,381.31,Credit Card,Lake Matthew,,unknown,71,1906.55,May,2024,Q2,65+
76505,45637,295,40,Books & Stationery,Eraser,5,250.07,Bank Transfer,Armstrongberg,5.0,F,19,1250.35,December,2024,Q4,19-25
41014,45484,569,40,Books & Stationery,Pen,1,390.35,Cash on Delivery,West Deanna,5.0,M,34,390.35,July,2024,Q3,26-35
94899,45370,853,30,Home & Living,Vase,5,309.64,Cash on Delivery,East Maryland,4.0,F,47,1548.2,March,2024,Q1,46-55
21391,45668,143,10,Electronics,Smartwatch,1,63.56,Bank Transfer,Port Dana,5.0,M,28,63.56,January,2025,Q1,26-35
99233,45543,842,20,Fashion,Shirt,1,273.56,Cash on Delivery,West Teresa,,M,43,273.56,September,2024,Q3,36-45
35246,45576,209,10,Electronics,Laptop,3,152.68,Bank Transfer,West Lisa,5.0,F,46,458.04,October,2024,Q4,46-55
65789,45516,368,30,Home & Living,Vase,3,91.58,Bank Transfer,Pughton,5.0,M,69,274.74,August,2024,Q3,65+
68218,45454,680,50,Sports & Outdoors,Basketball,4,237.15,Cash on Delivery,Markton,4.0,F,39,948.6,June,2024,Q2,36-45
87200,45699,937,10,Electronics,Laptop,1,391.58,Cash on Delivery,Jefferyborough,4.0,M,68,391.58,February,2025,Q1,65+
87478,45401,788,30,Home & Living,Vase,1,22.21,Bank Transfer,Williamton,4.0,F,50,22.21,April,2024,Q2,46-55
35014,45501,149,20,Fashion,Skirt,1,54.19,Bank Transfer,Jamesland,5.0,unknown,33,54.19,July,2024,Q3,26-35
73507,45651,133,20,Fashion,T-shirt,4,54.68,Cash on Delivery,Beckerview,4.0,M,74,218.72,December,2024,Q4,65+
33203,45443,236,50,Sports & Outdoors,Running Shoes,5,366.17,Cash on Delivery,Pettymouth,5.0,M,62,1830.85,May,2024,Q2,56-65
10792,45403,898,50,Sports & Outdoors,Running Shoes,2,31.51,Credit Card,East Lisaview,5.0,F,49,63.02,April,2024,Q2,46-55
69895,45409,848,20,Fashion,Pants,3,435.72,Credit Card,South Carolynchester,5.0,M,50,1307.16,April,2024,Q2,46-55
19845,45591,798,30,Home & Living,Painting,2,367.78,Bank Transfer,New Michaeltown,2.0,M,45,735.56,October,2024,Q4,36-45
57116,45571,319,20,Fashion,Pants,5,11.73,Bank Transfer,Catherinestad,,F,60,58.65,October,2024,Q4,56-65
90219,45488,430,40,Books & Stationery,Eraser,1,405.65,Cash on Delivery,West April,5.0,M,58,405.65,July,2024,Q3,56-65
99259,45539,426,50,Sports & Outdoors,Running Shoes,3,232.33,Bank Transfer,Johntown,,F,62,696.99,September,2024,Q3,56-65
47814,45490,557,20,Fashion,Shirt,1,146.28,Cash on Delivery,East Johnton,4.0,F,39,146.28,July,2024,Q3,36-45
55438,45452,716,10,Electronics,Laptop,3,82.65,Cash on Delivery,Port Jenniferchester,3.0,M,51,247.95,June,2024,Q2,46-55
84328,45694,122,10,Electronics,Smartwatch,1,420.63,Bank Transfer,Lake Kelly,3.0,M,54,420.63,February,2025,Q1,46-55
35155,45615,956,10,Electronics,Tablet,2,496.93,Credit Card,Blackchester,5.0,F,20,993.86,November,2024,Q4,19-25
72701,45373,828,50,Sports & Outdoors,Tent,5,395.78,Credit Card,Webbfort,5.0,F,56,1978.9,March,2024,Q1,56-65
43869,45470,306,30,Home & Living,Pillow,2,55.63,Bank Transfer,Traciburgh,3.0,F,69,111.26,June,2024,Q2,65+
57419,45641,222,10,Electronics,Tablet,2,423.22,Credit Card,Alvaradobury,2.0,M,29,846.44,December,2024,Q4,26-35
24147,45527,568,30,Home & Living,Painting,1,268.26,Cash on Delivery,Davistown,1.0,M,29,268.26,August,2024,Q3,26-35
21838,45468,582,10,Electronics,Smartphone,2,289.97,Cash on Delivery,Popeport,4.0,M,70,579.94,June,2024,Q2,65+
37330,45378,881,50,Sports & Outdoors,Yoga Mat,5,219.26,Bank Transfer,West Molly,2.0,F,49,1096.3,March,2024,Q1,46-55
69487,45535,729,50,Sports & Outdoors,Yoga Mat,4,464.28,Cash on Delivery,Port Michaelville,4.0,F,62,1857.12,August,2024,Q3,56-65
64496,45461,146,40,Books & Stationery,Pen,1,405.91,Cash on Delivery,Bradleyview,1.0,M,61,405.91,June,2024,Q2,56-65
11021,45516,114,20,Fashion,T-shirt,5,67.92,Bank Transfer,North James,5.0,M,47,339.6,August,2024,Q3,46-55
21063,45680,327,20,Fashion,Shirt,2,499.5,Bank Transfer,Dorseymouth,,M,66,999.0,January,2025,Q1,65+
95274,45427,126,20,Fashion,T-shirt,5,323.9,Cash on Delivery,Cassandramouth,2.0,F,45,1619.5,May,2024,Q2,36-45
11871,45558,479,30,Home & Living,Painting,3,258.28,Bank Transfer,East Kevinchester,5.0,M,65,774.84,September,2024,Q3,56-65
89789,45401,953,30,Home & Living,Painting,4,204.06,Cash on Delivery,Huffmanshire,5.0,M,71,816.24,April,2024,Q2,65+
92942,45674,489,20,Fashion,Pants,3,171.95,Bank Transfer,Ashleyside,5.0,F,29,515.85,January,2025,Q1,26-35
21664,45453,395,40,Books & Stationery,Novel,3,326.37,Bank Transfer,Simpsonshire,,F,39,979.11,June,2024,Q2,36-45
94070,45622,822,50,Sports & Outdoors,Yoga Mat,2,236.61,Bank Transfer,West Tyler,5.0,M,67,473.22,November,2024,Q4,65+
97102,45379,663,50,Sports & Outdoors,Yoga Mat,4,286.82,Cash on Delivery,Port Justinbury,3.0,F,55,1147.28,March,2024,Q1,46-55
71609,45679,510,20,Fashion,Shirt,2,345.89,Bank Transfer,South Kristenbury,,M,24,691.78,January,2025,Q1,19-25
54318,45472,142,10,Electronics,Headphones,2,491.97,Cash on Delivery,East Blakeborough,4.0,M,18,983.94,June,2024,Q2,0-18
99887,45559,237,50,Sports & Outdoors,Running Shoes,1,101.82,Credit Card,North Wendyberg,5.0,F,50,101.82,September,2024,Q3,46-55
97829,45574,640,30,Home & Living,Pillow,5,143.03,Credit Card,Lake Alison,4.0,M,38,715.15,October,2024,Q4,36-45
46034,45408,995,40,Books & Stationery,Notebook,5,115.91,Bank Transfer,Ronaldborough,,M,54,579.55,April,2024,Q2,46-55
76076,45646,184,10,Electronics,Laptop,4,457.54,Bank Transfer,Suttonfort,4.0,F,29,1830.16,December,2024,Q4,26-35
74233,45578,750,50,Sports & Outdoors,Basketball,2,103.2,Bank Transfer,New Miranda,5.0,F,60,206.4,October,2024,Q4,56-65
33094,45516,298,30,Home & Living,Blanket,2,387.05,Credit Card,Lake Loristad,5.0,unknown,68,774.1,August,2024,Q3,65+
99414,45521,186,20,Fashion,Pants,4,365.04,Bank Transfer,Jaclynview,3.0,F,55,1460.16,August,2024,Q3,46-55
49993,45374,880,10,Electronics,Smartphone,1,162.38,Credit Card,Scottville,5.0,F,73,162.38,March,2024,Q1,65+
24639,45442,797,10,Electronics,Headphones,3,238.77,Credit Card,Garzaport,,F,49,716.31,May,2024,Q2,46-55
80803,45375,882,30,Home & Living,Pillow,1,293.0,Bank Transfer,South William,5.0,M,26,293.0,March,2024,Q1,26-35
56431,45476,600,20,Fashion,Pants,3,150.42,Cash on Delivery,Andreatown,3.0,M,42,451.26,July,2024,Q3,36-45
77076,45439,973,10,Electronics,Headphones,3,83.17,Bank Transfer,Adamsbury,,unknown,71,249.51,May,2024,Q2,65+
32363,45401,157,50,Sports & Outdoors,Tent,1,60.16,Cash on Delivery,Greenborough,3.0,M,61,60.16,April,2024,Q2,56-65
84308,45469,144,20,Fashion,Dress,5,291.3,Credit Card,Lewisfort,,F,68,1456.5,June,2024,Q2,65+
20853,45483,499,30,Home & Living,Carpet,3,227.39,Credit Card,West Alexfort,,unknown,39,682.17,July,2024,Q3,36-45
61650,45645,804,10,Electronics,Smartphone,2,197.96,Credit Card,Bradleyville,4.0,M,29,395.92,December,2024,Q4,26-35
51729,45681,713,50,Sports & Outdoors,Tent,3,318.44,Cash on Delivery,Port Darrylstad,5.0,F,23,955.32,January,2025,Q1,19-25
53843,45608,256,30,Home & Living,Painting,5,410.55,Cash on Delivery,New Kimberly,5.0,F,38,2052.75,November,2024,Q4,36-45
78972,45589,112,10,Electronics,Tablet,4,288.22,Credit Card,Robinsonstad,5.0,unknown,60,1152.88,October,2024,Q4,56-65
89875,45663,759,40,Books & Stationery,Novel,1,233.24,Cash on Delivery,East Jennifershire,5.0,F,30,233.24,January,2025,Q1,26-35
44902,45485,801,40,Books & Stationery,Story Book,4,474.25,Credit Card,West Reginald,5.0,F,34,1897.0,July,2024,Q3,26-35
55905,45718,550,30,Home & Living,Vase,1,99.84,Cash on Delivery,Port Darren,3.0,F,73,99.84,March,2025,Q1,65+
94304,45683,701,30,Home & Living,Vase,5,248.88,Credit Card,Lewisfort,4.0,M,56,1244.4,January,2025,Q1,56-65
55131,45604,866,40,Books & Stationery,Story Book,2,148.31,Bank Transfer,South Douglasland,5.0,M,67,296.62,November,2024,Q4,65+
63100,45644,974,10,Electronics,Tablet,5,410.6,Credit Card,South Lisaland,3.0,F,58,2053.0,December,2024,Q4,56-65
27148,45664,635,30,Home & Living,Carpet,1,235.88,Cash on Delivery,Kurtfurt,4.0,F,40,235.88,January,2025,Q1,36-45
55134,45630,837,50,Sports & Outdoors,Basketball,4,487.21,Bank Transfer,Marthabury,,M,46,1948.84,December,2024,Q4,46-55
88309,45454,524,50,Sports & Outdoors,Running Shoes,1,394.31,Bank Transfer,Robertmouth,4.0,M,41,394.31,June,2024,Q2,36-45
33859,45683,712,20,Fashion,Pants,4,334.68,Credit Card,Laurietown,5.0,F,25,1338.72,January,2025,Q1,19-25
75395,45735,175,40,Books & Stationery,Novel,2,300.16,Bank Transfer,Jesseburgh,3.0,M,64,600.32,March,2025,Q1,56-65
98363,45687,332,40,Books & Stationery,Story Book,2,160.94,Bank Transfer,Hallbury,,M,27,321.88,January,2025,Q1,26-35
43591,45455,302,50,Sports & Outdoors,Running Shoes,4,170.43,Cash on Delivery,Frankbury,5.0,M,37,681.72,June,2024,Q2,36-45
11479,45685,331,20,Fashion,Shirt,2,452.6,Cash on Delivery,Jamesview,5.0,F,48,905.2,January,2025,Q1,46-55
94141,45536,701,20,Fashion,Skirt,4,270.32,Bank Transfer,North Jeannemouth,5.0,M,48,1081.28,September,2024,Q3,46-55
54371,45693,325,20,Fashion,Dress,4,156.87,Cash on Delivery,East Jamesborough,3.0,unknown,37,627.48,February,2025,Q1,36-45
67967,45416,965,40,Books & Stationery,Notebook,3,495.24,Cash on Delivery,Hodgemouth,,unknown,30,1485.72,May,2024,Q2,26-35
99828,45547,510,40,Books & Stationery,Story Book,5,427.73,Credit Card,Douglastown,3.0,F,72,2138.65,September,2024,Q3,65+
92290,45602,445,10,Electronics,Smartphone,5,354.64,Bank Transfer,New Amberville,,M,49,1773.2,November,2024,Q4,46-55
61427,45552,410,10,Electronics,Laptop,4,221.54,Cash on Delivery,New Sean,3.0,M,71,886.16,September,2024,Q3,65+
20658,45602,177,40,Books & Stationery,Pen,3,196.97,Cash on Delivery,North Kelsey,1.0,M,34,590.91,November,2024,Q4,26-35
